time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7
0;0;0.0;0.0;4.3;701628;1710468;49;3.3;19;6.9;0.90;1.9;9.9;2.9;4.9;2.9;9.9
1;0;0.0;0.0;4.3;701628;1710468;49;4.0;19;9.9;0.90;2.9;8.9;4.9;5.9;2.9;8.9
2;0;0.0;0.0;4.3;701628;1710468;49;3.9;19;9.9;1.9;2.9;16;6.9;5.9;7.9;9.9
3;0;0.0;0.0;4.3;701628;1710468;49;3.9;19;9.0;2.0;0.0;11;4.0;6.0;3.0;9.0
4;0;0.0;0.0;4.3;701628;1710468;49;3.9;19;10;2.0;2.0;10;4.0;5.0;3.0;8.0
5;0;0.0;0.0;4.3;701628;1710468;49;3.9;19;8.9;0.90;2.9;11;3.9;4.9;1.9;8.9
6;0;0.0;0.0;4.3;701628;1710468;49;3.8;19;10;0.0;2.0;10;4.0;5.0;3.0;9.0
7;0;0.0;0.0;4.3;701628;1710468;49;3.9;19;8.9;0.90;1.9;12;4.9;5.9;2.9;8.9
8;0;0.0;0.0;4.3;701628;1710468;49;4.1;19;9.9;0.90;0.0;12;3.9;6.9;2.9;8.9
9;0;0.0;0.0;4.3;701628;1710468;49;3.9;19;10;1.00;1.00;11;4.0;6.0;4.0;9.0
10;0;0.0;0.0;4.3;701628;1710468;49;3.8;19;10;0.0;3.0;9.0;4.0;5.0;2.0;9.0
11;0;0.0;0.0;4.3;703472;1710468;49;4.1;19;11;2.9;0.90;11;3.9;5.9;4.9;8.9
12;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;9.9;0.0;2.9;11;3.9;4.9;2.9;9.9
13;0;0.0;0.0;4.3;703472;1710468;49;3.8;19;9.0;1.00;3.0;10;4.0;6.0;2.0;9.0
14;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;7.9;0.90;0.90;12;3.9;4.9;2.9;8.9
15;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;9.0;3.0;1.00;11;4.0;6.0;3.0;9.0
16;0;0.0;0.0;4.3;703472;1710468;49;4.0;19;9.9;1.9;0.90;9.9;4.9;5.9;2.9;8.9
17;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;9.0;2.0;0.0;11;4.0;6.0;4.0;9.0
18;0;0.0;0.0;4.3;703472;1710468;49;4.0;19;8.9;1.9;0.90;11;3.9;5.9;2.9;8.9
19;0;0.0;0.0;4.3;703472;1710468;49;3.8;19;9.0;3.0;0.0;11;4.0;5.0;3.0;9.0
20;0;0.0;0.0;4.3;703472;1710468;49;4.0;19;8.9;1.9;0.90;9.9;4.9;5.9;2.9;8.9
21;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;18;1.9;1.9;11;3.9;5.9;3.9;9.9
22;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;8.9;0.90;1.9;11;4.9;5.9;2.9;8.9
23;0;0.0;0.0;4.3;703472;1710468;49;3.8;19;8.9;2.9;0.0;11;3.9;4.9;2.9;7.9
24;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;9.0;2.0;0.0;10;4.0;6.0;3.0;8.0
25;0;0.0;0.0;4.3;703472;1710468;49;3.8;19;9.9;0.90;1.9;11;3.9;4.9;2.9;9.9
26;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;9.0;2.0;1.00;10;4.0;6.0;3.0;9.0
27;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;8.9;0.90;1.9;9.9;3.9;4.9;2.9;8.9
28;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;9.0;2.0;1.00;11;4.0;6.0;3.0;9.0
29;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;7.9;2.9;0.90;11;3.9;4.9;1.9;8.9
30;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;8.9;0.90;0.90;9.9;4.9;5.9;3.9;8.9
31;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;10;3.0;2.0;11;4.0;6.0;4.0;9.0
32;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;10;1.00;2.0;10;4.0;6.0;2.0;9.0
33;0;0.0;0.0;4.3;703472;1710468;49;4.0;19;9.9;1.9;0.90;9.9;3.9;5.9;2.9;8.9
34;0;0.0;0.0;4.3;703472;1710468;49;4.0;19;9.0;2.0;3.0;11;5.0;5.0;3.0;9.0
35;0;0.0;0.0;4.3;703472;1710468;49;3.9;19;8.9;1.9;1.9;9.9;3.9;5.9;2.9;8.9
36;0;0.0;0.0;4.3;703472;1710468;49;4.0;19;15;2.0;2.0;12;8.0;7.0;4.0;10
37;1;5771.542969;45835.671875;4.4;707960;1710468;49;4.0;19;10;1.00;2.0;10;5.0;7.0;3.0;10
38;1;503664.000000;268848.000000;4.4;707960;1710468;49;4.2;19;10;2.0;1.00;13;5.0;7.0;4.0;8.0
39;1;83704.000000;88384.000000;4.4;707960;1710468;49;3.8;19;8.9;1.9;0.90;13;3.9;5.9;2.9;5.9
40;1;74816.000000;98552.000000;4.4;707960;1710468;49;3.9;19;9.0;1.00;3.0;12;5.0;6.0;3.0;6.0
41;1;56;4136.000000;4.4;707960;1710468;49;3.9;19;9.0;2.0;1.00;12;6.0;6.0;2.0;6.0
42;1;56;4136.000000;4.4;707960;1710468;49;3.8;19;8.9;0.90;1.9;13;4.9;5.9;2.9;5.9
43;1;56;4136.000000;4.4;707960;1710468;49;3.9;19;9.0;1.00;2.0;13;5.0;6.0;3.0;5.0
44;1;56;4136.000000;4.4;707960;1710468;49;4.0;19;8.9;2.9;0.90;13;4.9;5.9;2.9;5.9
45;1;56;4136.000000;4.4;707960;1710468;49;3.9;19;9.0;1.00;1.00;13;5.0;6.0;3.0;6.0
46;1;56;4136.000000;4.4;707960;1710468;49;3.9;19;9.0;2.0;2.0;13;4.0;5.0;3.0;6.0
47;1;56;4136.000000;4.4;707960;1710468;49;3.9;19;8.9;0.0;1.9;13;4.9;5.9;2.9;4.9
48;1;4888.000000;12408.000000;4.4;707960;1710468;49;3.9;19;8.9;0.0;2.9;13;4.9;5.9;1.9;6.9
49;1;4944.000000;12408.000000;4.4;707960;1710468;49;3.8;19;9.0;1.00;2.0;13;5.0;5.0;4.0;5.0
50;1;56;4136.000000;4.4;707960;1710468;49;3.9;19;8.9;0.0;2.9;14;4.9;5.9;1.9;5.9
51;1;275936.000000;131728.000000;4.4;707960;1710468;49;4.0;19;8.0;1.00;2.0;13;5.0;6.0;4.0;6.0
52;1;25880.000000;32096.000000;4.4;707960;1710468;49;3.9;19;8.9;1.9;2.9;12;3.9;5.9;1.9;5.9
53;1;56;4136.000000;4.4;707960;1710468;49;3.6;19;9.0;1.00;1.00;12;5.0;6.0;3.0;5.0
54;1;112;8272.000000;4.4;707960;1710468;49;3.9;19;9.0;1.00;3.0;13;5.0;5.0;2.0;6.0
55;1;7616.000000;29848.000000;4.4;707960;1710468;49;3.9;19;8.9;0.90;1.9;13;4.9;5.9;3.9;4.9
56;1;672;16544.000000;4.4;707960;1710468;49;3.8;19;9.0;0.0;3.0;13;4.0;6.0;3.0;5.0
57;1;2072.000000;20680.000000;4.4;707960;1710468;49;4.0;19;9.0;0.0;3.0;13;5.0;5.0;3.0;6.0
58;1;467216.000000;287368.000000;4.4;707960;1710468;49;4.1;19;8.9;0.90;1.9;14;5.9;6.9;3.9;6.9
59;1;139376.000000;117352.000000;4.4;707960;1710468;49;3.9;19;9.0;1.00;3.0;13;4.0;6.0;3.0;6.0
60;1;17984.000000;53104.000000;4.4;707960;1710468;49;3.9;19;8.9;0.90;1.9;12;3.9;5.9;3.9;5.9
61;1;93208.000000;105208.000000;4.4;707960;1710468;49;3.9;19;9.0;2.0;2.0;12;5.0;6.0;3.0;7.0
62;1;25464.000000;62040.000000;4.4;707960;1710468;49;3.8;19;8.9;0.90;0.90;12;4.9;5.9;1.9;5.9
63;1;65928.000000;162016.000000;4.4;707960;1710468;49;4.0;19;9.0;1.00;3.0;13;5.0;6.0;4.0;5.0
64;1;8592.000000;37224.000000;4.4;707960;1710468;49;3.8;19;9.0;0.0;3.0;12;4.0;6.0;3.0;6.0
65;1;856;12408.000000;4.4;707960;1710468;49;3.8;19;8.9;0.0;2.9;13;4.9;4.9;2.9;5.9
66;1;856;12408.000000;4.4;707960;1710468;49;3.9;19;8.9;0.90;1.9;13;4.9;5.9;2.9;5.9
67;1;920;12408.000000;4.4;707960;1710468;49;3.9;19;8.9;1.9;0.90;13;4.9;5.9;2.9;5.9
68;1;462432.000000;54088.000000;4.4;707960;1710468;49;4.1;19;8.9;1.9;0.90;14;3.9;6.9;2.9;5.9
69;1;37831976.000000;898368.000000;4.4;707960;1710468;49;8.2;19;11;9.0;9.0;15;11;20;8.0;17
70;1;48809024.000000;802176.000000;4.4;707960;1710468;49;9.2;19;10;12;9.0;15;11;22;10;19
71;1;48806976.000000;764128.000000;4.4;707960;1710468;49;9.0;19;9.9;9.9;9.9;15;9.9;23;9.9;19
72;1;48806976.000000;734288.000000;4.4;707960;1710468;49;9.0;19;11;12;9.0;14;12;22;10;19
73;1;48809024.000000;772320.000000;4.4;707960;1710468;49;9.1;19;12;11;8.9;14;8.9;23;9.9;19
74;1;48809024.000000;771888.000000;4.4;707960;1710468;49;9.1;19;12;9.0;10;15;11;23;10;20
75;1;48806976.000000;784152.000000;4.4;707960;1710468;49;9.1;19;11;9.9;9.9;15;9.9;23;11;19
76;1;48806976.000000;789352.000000;4.4;707960;1710468;49;9.1;19;11;9.9;9.9;14;11;23;9.9;20
77;1;48809024.000000;796528.000000;4.4;707960;1710468;49;9.1;19;9.9;12;8.9;15;9.9;24;8.9;19
78;1;48809024.000000;824656.000000;4.4;707960;1710468;49;9.0;19;28;10;6.0;15;10;23;10;22
79;1;45024760.000000;1735744.000000;4.4;707960;1710468;49;9.0;19;11;11;9.0;15;11;21;10;18
80;1;638280.000000;19679512.000000;4.4;707960;1710468;49;8.6;19;11;5.0;9.0;15;8.0;20;5.0;21
81;1;1256216.000000;22536000.000000;4.4;707960;1710468;49;10;19;10;9.0;7.0;15;14;23;8.0;23
82;1;1106336.000000;22536000.000000;4.4;707960;1710468;49;11;19;11;8.9;7.9;15;25;23;6.9;24
83;1;1275080.000000;22536000.000000;4.4;707960;1710468;49;11;19;10;7.0;10;17;19;22;7.0;23
84;1;750224.000000;22536000.000000;4.4;707960;1710468;49;9.5;19;9.9;6.9;5.9;15;8.9;23;8.9;23
85;1;838272.000000;22536000.000000;4.4;707960;1710468;49;11;19;11;9.0;7.0;15;21;22;6.0;22
86;1;507400.000000;22536000.000000;4.4;707960;1710468;49;9.9;19;11;8.9;6.9;15;13;22;5.9;23
87;1;497416.000000;22536000.000000;4.4;707960;1710468;49;8.9;19;11;7.0;7.0;14;9.0;22;6.0;22
88;1;498408.000000;22536000.000000;4.4;707960;1710468;49;8.8;19;9.9;5.9;4.9;14;7.9;21;6.9;22
89;1;504280.000000;22536000.000000;4.4;707960;1710468;49;9.0;19;11;5.0;5.0;15;9.0;22;7.0;23
90;1;501256.000000;22536000.000000;4.4;707960;1710468;50;8.9;19;9.9;4.9;8.9;14;8.9;21;4.9;22
91;1;662592.000000;21768240.000000;4.4;707960;1710468;50;8.8;19;9.9;3.9;9.9;13;8.9;21;6.9;22
92;1;810184.000000;123648.000000;4.4;707960;1710468;50;4.0;19;8.9;0.90;2.9;12;3.9;5.9;1.9;6.9
93;1;32376.000000;111024.000000;4.4;707960;1710468;50;3.8;19;8.9;0.0;2.9;13;4.9;4.9;2.9;6.9
94;1;56;4136.000000;4.4;707960;1710468;50;3.6;19;8.0;1.00;3.0;13;4.0;6.0;2.0;6.0
95;1;74576.000000;24816.000000;4.4;707960;1710468;50;4.0;19;10;0.0;2.0;13;4.0;5.0;2.0;6.0
96;1;80304.000000;40144.000000;4.4;707960;1710468;50;3.8;19;7.9;0.90;2.9;13;3.9;5.9;2.9;5.9
97;1;17272.000000;49632.000000;4.4;707960;1710468;50;3.8;19;8.9;0.0;2.9;12;3.9;4.9;2.9;5.9
98;1;16376.000000;53768.000000;4.4;707960;1710468;50;3.8;19;8.9;0.90;1.9;13;3.9;5.9;1.9;6.9
99;1;15024.000000;49632.000000;4.4;707960;1710468;50;4.0;19;11;2.9;6.9;14;7.9;7.9;6.9;8.9
100;1;14408.000000;41360.000000;4.4;707960;1710468;50;3.8;19;8.9;0.0;2.9;12;4.9;4.9;2.9;5.9
101;1;8144.000000;45496.000000;4.4;707960;1710468;50;3.8;19;9.0;1.00;3.0;13;4.0;6.0;2.0;6.0
102;1;800;8272.000000;4.4;707960;1710468;50;3.8;19;8.9;0.90;0.0;13;3.9;4.9;3.9;6.9
103;1;912;16544.000000;4.4;707960;1710468;50;4.1;19;10;3.0;0.0;14;5.0;7.0;3.0;7.0
104;1;800;8272.000000;4.4;707960;1710468;50;3.9;19;8.9;2.9;0.0;13;3.9;5.9;2.9;7.9
105;1;912;12408.000000;4.4;707960;1710468;50;4.0;19;9.0;0.0;2.0;14;4.0;5.0;2.0;7.0
106;1;27794568.000000;777608.000000;4.4;707960;1710468;50;7.1;19;11;7.0;7.0;14;9.0;18;7.0;14
107;1;48806976.000000;960184.000000;4.4;707960;1710468;50;9.2;19;11;10;12;14;10;23;10;20
108;1;48806976.000000;764672.000000;4.4;707960;1710468;50;9.1;19;12;8.9;9.9;16;11;22;11;19
109;1;48809024.000000;718760.000000;4.4;707960;1710468;50;9.0;19;11;8.0;11;15;11;21;36;20
110;1;48809024.000000;712064.000000;4.4;707960;1710468;50;9.1;19;11;11;8.9;15;9.9;22;9.9;19
111;1;48806976.000000;732872.000000;4.4;707960;1710468;50;9.1;19;11;8.9;6.9;16;9.9;23;11;21
112;1;48733600.000000;771864.000000;4.4;707960;1710468;50;9.1;19;12;10;8.0;16;12;23;9.0;20
113;1;48809024.000000;737752.000000;4.4;707960;1710468;50;9.1;19;11;9.9;9.9;14;9.9;23;9.9;19
114;1;48809024.000000;717624.000000;4.4;707960;1710468;50;9.1;19;11;9.9;9.9;15;11;22;9.9;20
115;1;48806976.000000;722976.000000;4.4;707960;1710468;50;9.0;19;11;9.9;7.9;15;11;22;8.9;20
116;1;48806976.000000;739728.000000;4.4;707960;1710468;50;9.0;19;9.9;11;8.9;14;9.9;23;9.9;19
117;1;8967784.000000;15120504.000000;4.4;707960;1710468;50;8.2;19;11;8.0;6.0;14;8.0;19;6.0;20
118;1;970912.000000;22536000.000000;4.4;707960;1710468;50;9.8;19;11;5.0;8.0;16;11;23;9.0;24
119;1;1216680.000000;22536000.000000;4.4;707960;1710468;50;11;19;11;10;7.0;15;19;23;9.0;23
120;1;1144968.000000;22536000.000000;4.4;707960;1710468;50;10;19;12;5.9;7.9;15;14;24;9.9;22
121;1;905600.000000;22536000.000000;4.4;707960;1710468;50;10;19;11;7.9;6.9;15;15;23;7.9;23
122;1;805440.000000;22536000.000000;4.4;707960;1710468;50;9.8;19;11;8.0;7.0;16;12;23;7.0;22
123;1;717072.000000;22536000.000000;4.4;707960;1710468;50;10;19;12;7.9;6.9;14;18;22;7.9;23
124;1;508440.000000;22536000.000000;4.4;707960;1710468;50;9.3;19;11;5.9;5.9;14;8.9;21;7.9;22
125;1;497536.000000;22536000.000000;4.4;707960;1710468;50;9.0;19;10;6.0;9.0;14;8.0;22;7.0;21
126;1;497408.000000;22536000.000000;4.4;707960;1710468;50;9.0;19;11;5.0;10;14;9.0;22;7.0;21
127;1;526992.000000;22536000.000000;4.4;707960;1710468;50;9.1;19;11;4.9;8.9;12;7.9;21;5.9;22
128;1;667000.000000;22536000.000000;4.4;707960;1710468;50;11;19;11;8.0;7.0;14;22;22;8.0;21
129;1;819568.000000;3194704.000000;4.4;707960;1710468;50;5.0;19;9.9;1.9;3.9;12;7.9;8.9;3.9;8.9
130;1;32352.000000;98200.000000;4.4;707960;1710468;50;3.9;19;10;2.0;1.00;13;4.0;6.0;2.0;7.0
131;1;0.0;0.0;4.4;707960;1710468;50;3.8;19;9.9;0.90;0.90;12;3.9;5.9;2.9;5.9
132;1;148760.000000;33088.000000;4.4;707960;1710468;50;4.0;19;10;1.00;1.00;13;4.0;8.0;4.0;7.0
133;1;696;8272.000000;4.4;707960;1710468;50;4.0;19;10;0.0;0.0;13;4.0;7.0;2.0;8.0
134;1;12024.000000;37224.000000;4.4;707960;1710468;50;4.1;19;10;1.00;1.00;14;4.0;7.0;3.0;8.0
135;1;15416.000000;45496.000000;4.4;707960;1710468;50;3.8;19;10;2.0;1.00;12;4.0;6.0;4.0;6.0
136;1;15416.000000;45496.000000;4.4;707960;1710468;50;4.0;19;8.9;1.9;1.9;12;4.9;5.9;1.9;5.9
137;1;13936.000000;45496.000000;4.4;707960;1710468;50;3.8;19;10;0.0;3.0;12;4.0;6.0;3.0;6.0
138;1;16760.000000;53768.000000;4.4;707960;1710468;50;3.6;19;8.9;0.90;2.9;12;3.9;4.9;1.9;4.9
139;1;8480.000000;28952.000000;4.4;707960;1710468;50;3.8;19;9.9;0.0;2.9;11;4.9;5.9;2.9;5.9
140;1;4856.000000;24816.000000;4.4;707960;1710468;50;3.8;19;9.9;0.90;2.9;12;3.9;4.9;1.9;38
141;1;856;12408.000000;4.4;707960;1710468;50;3.8;19;9.9;0.0;2.9;12;3.9;5.9;2.9;4.9
142;1;856;12408.000000;4.4;707960;1710468;50;3.9;19;9.9;1.9;0.90;13;4.9;4.9;2.9;5.9
143;1;1339016.000000;73672.000000;4.4;707960;1710468;50;4.0;19;9.9;0.90;1.9;13;3.9;6.9;2.9;6.9
144;1;41075424.000000;1056472.000000;4.4;707960;1710468;50;8.8;19;11;10;11;14;11;21;11;17
145;1;46838184.000000;1163928.000000;4.4;707960;1710468;50;9.0;19;11;9.0;13;13;11;22;10;18
146;1;48809024.000000;761816.000000;4.4;707960;1710468;50;9.0;19;10;8.0;11;14;11;23;9.0;19
147;1;48806976.000000;818896.000000;4.4;707960;1710468;50;8.9;19;9.9;7.9;11;15;12;22;11;19
148;1;48806976.000000;796944.000000;4.4;707960;1710468;50;9.1;19;9.9;11;7.9;15;12;21;11;19
149;1;48809024.000000;722032.000000;4.4;707960;1710468;50;8.9;19;9.0;9.0;8.0;13;11;24;8.0;20
150;1;48809024.000000;738192.000000;4.4;707960;1710468;50;9.0;19;11;9.0;12;14;12;21;10;19
151;1;48806848.000000;799391.375000;4.4;707960;1710468;50;9.0;19;11;11;8.9;15;12;21;8.9;20
152;1;48806976.000000;758664.000000;4.4;707960;1710468;50;8.9;19;9.0;8.0;10;13;11;22;11;20
153;1;48809152.000000;760711.312500;4.4;707960;1710468;51;9.1;19;10;9.0;10;15;11;22;11;19
154;1;45219644.000000;2063375.375000;4.4;707960;1710468;51;8.6;19;8.9;9.9;9.9;15;11;20;8.9;19
155;1;728615.375000;21617078.000000;4.4;707960;1710468;51;9.0;19;9.0;6.0;5.0;13;11;23;8.0;22
156;1;1307816.000000;22536000.000000;4.4;707960;1710468;51;10;19;17;6.9;6.9;15;11;23;7.9;23
157;1;1304928.000000;22536000.000000;4.4;707960;1710468;51;11;19;24;9.0;8.0;14;10;23;7.0;24
158;1;1131264.000000;22536000.000000;4.4;707960;1710468;51;11;19;25;6.0;8.0;14;12;22;7.0;23
159;1;943055.062500;22535616.000000;4.4;707960;1710468;51;10;19;16;7.9;7.9;15;11;22;6.9;22
160;1;920583.437500;22536384.000000;4.4;707960;1710468;51;11;19;25;9.0;6.0;14;10;23;5.0;23
161;1;507616.000000;22536000.000000;4.4;707960;1710468;51;9.0;19;7.9;8.9;6.9;14;9.9;22;5.9;23
162;1;504528.000000;22536000.000000;4.4;707960;1710468;51;9.4;19;9.9;8.9;22;16;11;23;12;23
163;1;565448.000000;22536000.000000;4.4;707960;1710468;51;9.3;19;9.9;8.9;4.9;14;11;23;5.9;24
164;1;1018376.000000;22536000.000000;4.4;707960;1710468;51;11;19;23;6.0;6.0;15;11;24;8.0;23
165;1;504592.000000;22536000.000000;4.4;707960;1710468;51;10;19;15;7.9;6.9;14;11;21;5.9;23
166;1;551648.000000;20833368.000000;4.4;707960;1710468;51;8.8;19;7.9;6.9;5.9;16;13;22;5.9;22
167;1;485600.000000;49120.000000;4.4;707960;1710468;51;3.9;19;5.0;3.0;2.0;12;9.0;6.0;1.00;7.0
168;1;31679.679688;92348.351562;4.4;707960;1710468;51;3.8;19;4.0;2.0;3.0;12;9.0;6.0;1.00;6.0
169;1;148160.000000;24816.000000;4.4;707960;1710468;51;3.8;19;4.9;0.90;1.9;12;8.9;5.9;1.9;5.9
170;1;3632.000000;24816.000000;4.4;707960;1710468;51;3.8;19;3.9;1.9;1.9;12;9.9;5.9;1.9;5.9
171;1;15864.000000;45496.000000;4.4;707960;1710468;51;3.9;19;4.9;1.9;1.9;11;18;5.9;29;5.9
172;1;20520.000000;45496.000000;4.4;707960;1710468;51;3.9;19;4.0;3.0;3.0;12;10;7.0;1.00;6.0
173;1;13880.000000;41360.000000;4.4;707960;1710468;51;3.9;19;4.9;1.9;1.9;12;9.9;5.9;0.90;6.9
174;1;15360.000000;41360.000000;4.4;707960;1710468;51;3.9;19;4.0;2.0;3.0;12;9.0;6.0;1.00;6.0
175;1;15360.000000;49632.000000;4.4;707960;1710468;51;3.8;19;5.0;0.0;2.0;12;10;6.0;2.0;6.0
176;1;800;4136.000000;4.4;707960;1710468;51;3.8;19;5.0;2.0;2.0;12;9.0;6.0;2.0;6.0
177;1;855;12395.604492;4.4;707960;1710468;51;3.9;19;4.0;0.0;3.0;14;9.0;5.0;3.0;7.0
178;1;800;8272.000000;4.4;707960;1710468;51;3.9;19;5.0;1.00;2.0;13;8.0;6.0;3.0;6.0
179;1;46040.000000;95360.000000;4.4;707960;1710468;51;3.9;19;3.9;1.9;2.9;13;8.9;5.9;0.90;6.9
180;1;14230576.000000;368304.000000;4.4;707960;1710468;51;5.5;19;7.0;5.0;6.0;14;10;10;4.0;10
181;1;48096288.000000;1172772.750000;4.4;707960;1710468;51;9.5;19;11;11;7.9;14;12;23;11;20
182;1;48760264.000000;861954.062500;4.4;707960;1710468;51;9.1;19;11;10;10;14;11;21;11;19
183;1;48806976.000000;782032.000000;4.4;707960;1710468;51;9.0;19;11;11;10;15;12;21;9.0;19
184;1;48806976.000000;728120.000000;4.4;707960;1710468;51;9.3;19;9.9;9.9;8.9;14;11;22;9.9;19
185;1;48725628.000000;746674.687500;4.4;707960;1710468;51;8.9;19;11;7.9;6.9;15;13;22;11;19
186;1;48809024.000000;729504.000000;4.4;707960;1710468;51;8.9;19;9.9;7.9;6.9;14;9.9;23;12;20
187;1;48806976.000000;765664.000000;4.4;707960;1710468;51;9.0;19;9.9;13;4.9;13;7.9;24;13;19
188;1;48806976.000000;711696.000000;4.4;707960;1710468;51;9.0;19;11;7.0;9.0;14;10;23;12;19
189;1;48809024.000000;741280.000000;4.4;707960;1710468;51;9.0;19;10;9.0;7.0;14;12;22;12;20
190;1;48562240.000000;850208.000000;4.4;707960;1710468;51;9.4;19;12;17;12;24;12;25;12;22
191;1;21226056.000000;9861696.000000;4.4;707960;1710468;51;8.2;19;7.0;9.0;11;13;5.0;20;8.0;18
192;1;860976.000000;22536000.000000;4.4;707960;1710468;51;9.4;19;9.9;5.9;9.9;14;9.9;22;8.9;23
193;1;1321352.000000;22536000.000000;4.4;707960;1710468;51;10;19;19;9.0;9.0;13;7.0;23;9.0;23
194;1;1321440.000000;22536000.000000;4.4;707960;1710468;52;11;19;16;8.9;9.9;14;6.9;24;7.9;23
195;1;816616.000000;22536000.000000;4.4;707960;1710468;52;11;19;20;9.9;8.9;13;6.9;23;6.9;23
196;1;1104144.000000;22536000.000000;4.4;707960;1710468;52;11;19;20;7.0;10;13;8.0;22;8.0;22
197;1;494640.000000;22536000.000000;4.4;707960;1710468;52;9.4;19;13;6.9;9.9;14;5.9;22;6.9;22
198;1;506160.000000;22536000.000000;4.4;707960;1710468;52;9.0;19;7.9;8.9;8.9;13;4.9;22;7.9;21
199;1;503352.000000;22536000.000000;4.4;707960;1710468;52;9.0;19;8.0;7.0;10;14;6.0;22;7.0;23
200;1;497950.062500;22536384.000000;4.4;707960;1710468;52;9.0;19;8.0;6.0;10;13;9.0;22;7.0;22
201;1;497432.000000;22536000.000000;4.4;707960;1710468;52;9.1;19;9.0;5.0;9.0;14;10;22;7.0;22
202;1;520672.687500;22535616.000000;4.4;707960;1710468;52;9.0;19;8.9;6.9;9.9;15;6.9;26;37;22
203;1;1045584.000000;12763632.000000;4.4;707960;1710468;52;6.9;19;7.0;4.0;9.0;12;7.0;16;5.0;15
204;1;32224.000000;77904.000000;4.4;707960;1710468;52;3.6;19;3.9;0.90;7.9;13;2.9;4.9;2.9;5.9
205;1;0.0;0.0;4.4;707960;1710468;52;3.8;19;3.9;0.0;6.9;13;0.90;6.9;1.9;7.9
206;1;0.0;0.0;4.4;707960;1710468;52;3.6;19;3.0;2.0;8.0;12;2.0;6.0;3.0;5.0
207;1;0.0;0.0;4.4;707960;1710468;52;3.6;19;4.0;3.0;8.0;13;1.00;6.0;3.0;6.0
208;1;0.0;0.0;4.4;707960;1710468;52;3.8;19;3.0;3.0;8.0;13;1.00;6.0;3.0;6.0
209;1;0.0;0.0;4.4;707960;1710468;52;3.6;19;4.0;2.0;8.0;12;0.0;6.0;2.0;5.0
210;1;0.0;0.0;4.4;707960;1710468;52;3.6;19;3.9;2.9;7.9;13;0.90;4.9;2.9;5.9
211;1;0.0;0.0;4.4;707960;1710468;52;3.8;19;3.9;1.9;7.9;13;1.9;5.9;1.9;4.9
212;1;0.0;0.0;4.4;707960;1710468;52;3.6;19;3.0;3.0;8.0;13;1.00;6.0;3.0;6.0
213;1;0.0;0.0;4.4;707960;1710468;52;3.8;19;3.0;3.0;7.0;12;1.00;6.0;3.0;6.0
214;1;0.0;0.0;4.4;707960;1710468;52;3.6;19;3.9;1.9;7.9;13;0.0;5.9;2.9;4.9
215;1;0.0;0.0;4.4;707960;1710468;52;3.6;19;3.0;3.0;8.0;13;1.00;6.0;3.0;6.0
216;1;0.0;0.0;4.4;707960;1710468;52;3.6;19;4.0;2.0;8.0;12;1.00;5.0;2.0;6.0
217;1;0.0;0.0;4.4;707960;1710468;52;3.8;19;2.9;1.9;7.9;13;0.90;5.9;3.9;5.9
218;1;560;8272.000000;4.4;707960;1710468;52;3.8;19;4.0;2.0;8.0;13;1.00;6.0;3.0;6.0
219;1;0.0;0.0;4.4;707960;1710468;52;3.6;19;4.0;3.0;8.0;13;1.00;6.0;2.0;5.0
220;1;0.0;0.0;4.4;707960;1710468;52;3.6;19;2.9;2.9;7.9;13;0.90;5.9;3.9;5.9
221;1;0.0;0.0;4.4;707960;1710468;52;3.8;19;4.0;2.0;8.0;13;1.00;5.0;2.0;6.0
222;1;36464.000000;70208.000000;4.4;707960;1710468;52;3.9;19;4.0;1.00;8.0;14;2.0;6.0;5.0;6.0
223;1;94512.000000;170896.000000;4.4;707960;1710468;52;3.8;19;3.9;2.9;7.9;12;1.9;5.9;1.9;5.9
224;1;0.0;0.0;4.4;707960;1710468;52;3.4;19;3.0;3.0;8.0;12;1.00;6.0;3.0;5.0
225;1;112;8272.000000;4.4;707960;1710468;52;3.8;19;4.0;2.0;8.0;12;1.00;6.0;2.0;6.0
226;1;162840.000000;55896.000000;4.4;707960;1710468;52;3.8;19;2.9;2.9;7.9;13;0.90;5.9;2.9;5.9
227;1;121328.000000;87872.000000;4.4;707960;1710468;52;3.6;19;3.9;2.9;7.9;12;1.9;5.9;2.9;4.9
228;1;56;4136.000000;4.4;707960;1710468;52;3.5;19;3.0;2.0;8.0;12;1.00;5.0;2.0;6.0
